Date,规模以上工业增加值:当月同比,中国:工业增加值:规模以上工业企业:煤炭开采和洗选业:当月同比,中国:工业增加值:规模以上工业企业:石油和天然气开采业:当月同比,中国:工业增加值:规模以上工业企业:黑色金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:有色金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:非金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:其他采矿业:当月同比,中国:工业增加值:规模以上工业企业:农副食品加工业:当月同比,中国:工业增加值:规模以上工业企业:食品制造业:当月同比,中国:工业增加值:规模以上工业企业:酒、饮料和精制茶制造业:当月同比,中国:工业增加值:规模以上工业企业:烟草制品业:当月同比,中国:工业增加值:规模以上工业企业:纺织业:当月同比,中国:工业增加值:规模以上工业企业:纺织服装、服饰业:当月同比,中国:工业增加值:规模以上工业企业:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,中国:工业增加值:规模以上工业企业:木材加工及木、竹、藤、棕、草制品业:当月同比,中国:工业增加值:规模以上工业企业:家具制造业:当月同比,中国:工业增加值:规模以上工业企业:造纸及纸制品业:当月同比,中国:工业增加值:规模以上工业企业:印刷和记录媒介的复制业:当月同比,中国:工业增加值:规模以上工业企业:文教、工美、体育和娱乐用品制造业:当月同比,中国:工业增加值:规模以上工业企业:石油、煤炭及其他燃料加工业:当月同比,中国:工业增加值:规模以上工业企业:化学原料及化学制品制造业:当月同比,中国:工业增加值:规模以上工业企业:医药制造业:当月同比,中国:工业增加值:规模以上工业企业:化学纤维制造业:当月同比,中国:工业增加值:规模以上工业企业:橡胶和塑料制品业:当月同比,中国:工业增加值:规模以上工业企业:非金属矿物制品业:当月同比,中国:工业增加值:规模以上工业企业:黑色金属冶炼及压延加工业:当月同比,中国:工业增加值:规模以上工业企业:有色金属冶炼及压延加工业:当月同比,中国:工业增加值:规模以上工业企业:金属制品业:当月同比,中国:工业增加值:规模以上工业企业:通用设备制造业:当月同比,中国:工业增加值:规模以上工业企业:专用设备制造业:当月同比,中国:工业增加值:规模以上工业企业:汽车制造业:当月同比,中国:工业增加值:规模以上工业企业:铁路、船舶、航空航天和其他运输设备制造业:当月同比,中国:工业增加值:规模以上工业企业:电气机械及器材制造业:当月同比,中国:工业增加值:规模以上工业企业:计算机、通信和其他电子设备制造业:当月同比,中国:工业增加值:规模以上工业企业:仪器仪表制造业:当月同比,中国:工业增加值:规模以上工业企业:其他制造业:当月同比,中国:工业增加值:规模以上工业企业:废弃资源综合利用业:当月同比,中国:工业增加值:规模以上工业企业:金属制品、机械和设备修理业:当月同比,中国:工业增加值:规模以上工业企业:电力、热力的生产和供应业:当月同比,中国:工业增加值:规模以上工业企业:燃气生产和供应业:当月同比,中国:工业增加值:规模以上工业企业:水的生产和供应业:当月同比,中国:开工率:聚酯产业链:精对苯二甲酸,中国:开工率:聚酯产业链:对二甲苯,中国:开工率:聚酯产业链:聚酯,中国:开工率:聚酯产业链:乙二醇(综合),中国:开工率:聚酯产业链:织造业,开工率:PTA装置,中国:日均产量:生铁:重点企业,中国:日均产量:粗钢:重点企业,中国:产量:钢材:重点钢铁企业,用电量:工业,用电量:水的生产和供应业,用电量:燃气生产和供应业,用电量:电力、热力的生产和供应业,用电量:金属制品、机械和设备修理业,用电量:废弃资源综合利用业,用电量:其他制造业,用电量:仪器仪表制造业,用电量:计算机、通信和其他电子设备制造业,用电量:电气机械及器材制造业 ,用电量:铁路、船舶、航空航天和其他运输设备制造业,用电量:汽车制造业,用电量:专用设备制造业,用电量:通用设备制造业,用电量:金属制品业,用电量:有色金属冶炼及压延加工业,用电量:黑色金属冶炼及压延加工业 ,用电量:非金属矿物制品业,用电量:橡胶和塑料制品业,用电量:化学纤维制造业,用电量:医药制造业,用电量:化学原料及化学制品制造业,用电量:石油、煤炭及其他燃料加工业,用电量:文教、工美、体育和娱乐用品制造业,用电量:印刷和记录媒介的复制业,用电量:造纸及纸制品业,用电量:家具制造业,用电量:木材加工及木、竹、藤、棕、草制品业,用电量:皮革、毛皮、羽毛及其制品和制鞋业,用电量:纺织服装、服饰业,用电量:纺织业,用电量:烟草制品业,用电量:酒、饮料和精制茶制造业,用电量:食品制造业,用电量:农副食品加工业,用电量:其他采矿业,用电量:有色金属矿采选业,用电量:非金属矿采选业,用电量:煤炭开采和洗选业,用电量:石油和天然气开采业,用电量:黑色金属矿采选业,中国:主要45港口:日均疏港量:铁矿石,中国:生产率:焦炉:国内独立焦化厂(230家),中国:高炉开工率(247家),中国:产量:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:产量:线材:主要钢厂,中国:产量:冷轧板卷:主要钢厂,中国:产量:热轧板卷:主要钢厂,中国:产量:中厚板:主要钢厂,中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率(常减压开工率):山东地炼厂,中国:产能利用率:成品油:独立炼厂,中国:产能利用率:成品油:主营炼厂,重点电厂:日耗量:煤炭,中国:江浙地区:开工率:涤纶长丝,中国:装置负荷率:涤纶短纤,中国:开工率:精对苯二甲酸,社会库存:PTA:期末值,港口库存:MEG(乙二醇):华东地区:期末值,聚酯瓶片:企业开工负荷:当周值,中国:产量:乙烯,中国:开工率:乙烯,PVC:开工率:当周值,工厂库存:PP粉:当周环比,库存:PP:国内:当周环比,社会库存:PVC:同比,中国:产能利用率:水泥熟料,制造业PMI,制造业PMI:生产
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.14,72.10600000000001,85.314,70.364,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.89,76.97,76.87,,,,,,,82.06,68.71,70.64,,,,85.76,80.82,,,,,,,,-4.3297,-0.4732,,,50.2,53.2
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.655,71.68,84.2025,67.0375,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.21,77.59,78.42,0.008872410806779918,0.017335530351778594,0.009402263109955733,,,,83.35,69.1,,,,,84.53,80.32,,,,,,,,-22.9765,-13.9989,14.945299999999996,,,
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.85,74.09,81.14,67.178,48.0,,177.02,196.78,1833.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.42,75.93,77.56,-0.044157798607144194,-0.05370317452265283,-0.04257404283006938,,,,81.16,68.1,68.01,,,,82.83,78.17,,,,,,,,57.7401,11.2408,13.8184,,,
2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.95,72.29,78.036,69.872,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.15,76.23,77.56,-0.07226556913970938,-0.028842906719421357,0.009100373042636,,,,81.85,68.91,67.33,,,,74.14,77.08,0.02286152275610842,,,,,,,27.6504,-10.0773,13.7363,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.16,69.59,76.08,71.26,10.25,,174.1,197.47,1898.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.24,76.29,78.53,-0.01538764857359265,-0.008099782232542374,-0.011527306245088909,,,,81.94,68.91,64.83,,,,72.89,,0.032264579980574304,,,,,,,53.4792,-1.443,-2.0696000000000003,,,
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021981371749236978,,,,,,,-16.0878,,3.3437,,50.0,51.3
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.31800000000001,69.59,68.69,71.178,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.32,64.73,74.89,,,,75.3,338.85,,68.61,60.36,47.76,,,,66.43,52.97,-0.03315594641043251,,,,,,,291.2854,148.567,-25.7796,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.148,70.53399999999999,65.642,74.886,6.8,,179.75,193.94,1759.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.83,62.46,72.92,-0.06441307779578498,-0.06526251810704498,-0.14410226882932076,76.09,332.81,-0.03160968856421231,66.45,57.53,40.94,,,,61.2,45.19,-0.05443039541626771,,,,,,,21.0468,37.2478,19.942999999999998,,,
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.66,70.77,63.29600000000001,73.45599999999999,8.0,,172.75,183.49,1692.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.37,65.07,71.41,-0.061533850550083535,-0.04586890329501481,-0.04093316121482715,76.14,327.95,0.02069008963945862,70.11,57.45,36.89,,,,62.21,48.18,-0.01156926988098217,,,,,,,-18.4913,-4.9767,8.719,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.07,70.77,64.728,68.988,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.16,70.63,71.91,-0.028387211116346123,0.06878070366140587,-0.0027831913317921675,75.92,321.05,-0.03295249435466996,77.23,60.85,40.5,,,,65.03,52.28,-0.008858325642099096,,,,,,,9.4808,-20.4401,6.1826,,35.7,27.8
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.594,70.77,68.71000000000001,69.226,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.98,73.08,72.26,0.01623245487927516,0.010894761995516866,0.04602582239528186,77.71,316.37,0.045938565514710206,79.47,63.72,44.69,,,,69.21,55.22,0.007877933406709836,,,,,,,2.8866,-7.7666,-1.1041999999999987,,,
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.346,72.082,72.676,66.602,50.0,75.14999999999999,169.52,180.86,1676.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.02,73.39,72.61,0.013603448643353389,-0.011266164042497362,-0.006676483606733896,77.96,307.18,0.019505750238209885,80.06,64.1,48.92,,,,75.96,60.9,0.008424443939226478,,,,,,,-10.2204,0.2619,0.11629999999999896,,,
2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.794,74.05,76.146,69.53200000000001,63.2,67.794,170.78,183.66,1758.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.41,75.06,73.77,0.09345137519731495,0.15298251742605995,0.06809929623314037,79.66,302.45,-0.00957756187537484,82.03,65.61,54.29,,,,85.45,72.2,-0.14637953510237178,,,,,,,-20.6473,9.3913,0.758700000000001,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.012,75.366,80.296,71.48,68.0,67.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.65,75.33,75.28,0.060400539904940764,0.054888989795830234,0.06586742498762455,79.59,297.61,0.012104943170163196,82.49,66.11,60.59,,,,85.24,78.55,-0.00536269984034643,,,,,,,-28.3404,-7.5701,5.0524000000000004,,52.0,54.1
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.314,77.34,82.258,67.916,63.0,82.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.3,75.15,77.37,0.051276055237440055,0.0179430651194048,0.06998709104149547,78.86,296.4,-0.005314898409979563,81.66,66.74,64.66,,,,82.87,80.24,0.12024843109340644,,,,,,,-44.7498,-4.5472,5.168399999999998,70.72,,
2020-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.67500000000001,77.34,82.8125,65.8275,51.25,83.67500000000001,178.38,194.58,1823.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.18,75.18,78.88,0.06388321311936274,-0.009529553950573977,0.047578924131643774,79.33,310.11,0.04894321655795242,81.42,67.72,68.39,,,,78.13,82.65,0.09108087704938761,,,,,,,-60.5684,-14.4404,4.157599999999999,69.61,,
2020-04-17,-1.1,9.1,-1.3,3.3,3.8,-6.3,3.6,-4.8,5.7,-2.3,16.1,-5.5,-8.4,-10.6,0.3,-8.1,0.8,-4.1,-10.7,-8.9,0.7,10.4,-1.5,-5.5,-4.5,4.1,2.8,-1.6,-5.4,-2.2,-22.4,0.5,-0.4,9.9,-4.9,-12.9,8.5,-10.1,-1.7,-2.8,1.3,84.83000000000001,79.55,84.862,60.884,57.0,84.83000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.04,75.5,80.51,0.053543096982587635,0.0,0.03232369965943516,79.61,309.36,0.055232364555812374,81.4,67.21,69.05,,,,80.72,89.36,0.03201355441694531,,,,,,,22.8829,-11.3572,1.721300000000003,82.25,,
2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.782,79.55,84.404,55.465999999999994,52.0,83.30499999999999,178.16,195.15,1877.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.76,77.62,80.51,0.04007843160773206,-0.00901719365018927,-0.009594668199140344,80.01,312.52,0.006912032380274269,84.22,68.21,70.6,,,,84.03,87.51,-0.017457918767449954,,,,,,,-3.1525,3.4797,1.5608000000000004,81.76,50.8,53.7
2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.146,79.55,84.668,60.04,50.0,85.146,183.8,201.2,2042.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.51,78.5,80.97,0.00343580555590961,0.01839854456232981,0.013487290564047072,79.29,301.16,0.004456032447899716,85.13,69.57,71.54,,,,86.17,87.51,0.030244689105870748,,,,,,,-18.1681,-9.8465,-3.123700000000003,82.83,,
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,79.55,86.46,55.04333333333333,54.666666666666664,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.64,79.85,88.3,0.028777975703930814,0.008706614433426019,0.026114596766949383,74.09,293.75,0.030648338053556934,87.4,69.6,72.06,,,,87.84,87.51,0.0065502417607188335,,,,,,,13.2285,19.8929,-2.464199999999998,83.58,,
2020-05-15,3.9,3.7,-6.2,0.3,4.5,5.5,-5.3,3.0,7.5,-1.5,-1.3,2.0,-4.2,-10.6,0.7,-7.0,7.9,5.8,-10.6,-0.4,3.2,4.8,0.5,5.2,4.2,4.6,6.9,8.9,7.5,14.3,5.8,5.7,9.0,11.8,11.1,-4.8,16.3,-5.0,-0.2,2.3,1.7,83.96833333333333,79.55,86.265,52.22833333333333,59.666666666666664,83.98,184.87,205.17,1913.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.53,80.5,89.86,0.03238944481885042,-0.009151355379160009,0.02754711449842162,72.85,307.59,0.00153357462414494,88.51,69.76,73.3,,,,88.7,87.59,-0.018560743693094572,,,,,,,25.2451,-4.2119,-1.067700000000002,83.98,,
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.72200000000001,79.10799999999999,87.866,54.81,64.4,81.97999999999999,186.9,208.04,1959.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.23,77.13,90.51,0.026531561028413364,0.043380995063719396,-0.01258521098722376,71.39,308.25,7.296873293061168e-05,83.4,69.2,74.27,,,,88.7,87.59,-0.016091530588319358,,,,,,,-3.7834,-11.7422,-2.0686,84.19,,
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.69,77.536,87.18,54.48199999999999,68.0,80.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.02,78.32,91.05,0.006949333672829461,-0.008985298988992696,0.0349339126396071,69.71,307.73,0.015494083490514399,84.79,70.58,74.39,,,,87.61,87.59,-0.02891464791954057,,,,,,,5.0169,-3.7743,-2.9198999999999984,83.15,50.6,53.2
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.41999999999999,77.83,87.724,53.846000000000004,69.8,80.23333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.15,78.36,91.05,0.002761208072191046,-0.008488648914554808,-0.027057587222676815,71.42,313.09,0.00344259107837086,84.54,69.11,75.15,,,,87.49,87.59,-0.001857010747213117,,,,,,,10.071,-6.9229,-6.3338,72.13,,
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.27,77.83,88.496,55.370000000000005,67.4,80.27,188.13,210.92,1980.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.24,78.82,91.69,0.00801233846238869,0.017473947903547504,0.012361096823573448,75.53,319.7,-0.0015046755248153687,85.05,69.63,75.48,,,,88.32,87.59,-0.024460297570160883,,,,,,,11.0264,-0.5689,-9.2667,64.27,,
2020-06-19,4.4,0.3,3.4,3.6,2.7,4.0,-6.7,-0.5,6.3,0.6,-3.7,4.3,-5.0,-11.4,1.4,-8.6,1.4,2.0,-9.8,7.8,3.9,2.0,4.3,3.5,5.5,6.1,4.0,3.6,7.3,16.4,12.2,2.5,6.8,10.8,8.4,-5.4,3.5,-0.7,4.0,-0.4,3.5,81.02799999999999,77.83,89.084,58.715999999999994,64.6,81.02799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.22,79.82,91.53,-0.005460575477962415,0.0,-0.009494944101965608,76.41,324.11,0.005648722609941537,86.03,72.57,74.88,,,,88.04,88.62,0.026317308317374,,,,,,,14.2102,-4.8103,-4.886,73.88,,
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.89333333333333,77.83,88.81666666666666,59.62,63.333333333333336,86.89333333333333,191.13,214.23,2075.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.74,80.34,91.81,0.010242338817143093,0.016755055812967434,0.029330923816476506,77.47,327.53,-0.008089674356778431,86.99,72.11,74.73,,,,87.4,88.62,,,,,,,,48.3811,-7.7026,-0.7229000000000001,73.06,50.9,53.9
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.29833333333333,75.98,88.88999999999999,59.776666666666664,61.0,86.29833333333333,191.52,214.21,2133.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.29,80.34,91.0,0.0006741152492972802,-0.02574035480196013,0.003144947555603572,78.03,328.09,-0.017401831238692544,86.24,73.52,75.21,71.76,,,88.13,89.99,,,,,,,,0.2182,8.3213,-5.581199999999999,76.49,,
2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.44,76.905,88.38,57.9625,60.5,86.97200000000001,191.73,213.07,1980.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.07,79.79,90.61,-0.030794277851333263,-0.008488648914554808,-0.029681331604874295,78.29,321.19,-0.0016104241823207133,85.59,72.81,74.38,70.33,,,87.82,88.22,0.009321197254394953,,,,,,,-9.0202,,-3.7513000000000005,75.99,,
2020-07-17,4.8,-0.3,8.1,0.9,-0.2,2.5,9.7,-2.4,1.3,1.3,1.9,3.2,-9.9,-11.4,-1.8,-7.9,2.2,-3.1,-8.3,7.1,4.0,3.9,6.2,2.7,4.8,6.3,2.8,2.6,7.4,9.6,13.4,-1.2,8.7,12.6,6.6,-7.1,-3.5,-5.7,6.3,-2.7,5.3,81.635,77.83,87.63,59.065,60.0,81.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.68,79.86,90.77,-0.014649522393862746,-0.04370989598744046,-0.017659938131118658,78.67,325.64,0.012160196443563365,85.65,73.19,73.47,69.03,,,87.27,88.22,-0.01690943231814135,,,,,,,-7.4188,6.4128,-4.2768,69.25,,
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.63,77.83,88.03599999999999,54.488,58.4,83.63,190.92,213.84,2039.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.29,79.99,91.03,0.00015670296984193754,0.04428768020111651,0.010531144654143176,78.71,330.21,0.01015310252042756,85.65,74.0,72.74,69.93,,,87.01,88.22,-0.0009099181701506254,,,,,,,-6.7578,3.4317,5.439500000000001,65.96,,
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.64,77.83,88.624,53.529999999999994,56.4,83.5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.81,80.0,91.16,0.012354166990063753,0.0,0.04337637861490684,79.03,326.39,-0.002079822889065497,85.52,74.43,73.83,70.17,,,86.86,88.22,-0.0028488424486505792,,,,,,,-5.1089,-17.0544,-0.9945000000000004,60.96,51.1,54.0
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.516,77.83,88.20400000000001,52.342,58.0,83.2275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8,80.19,91.42,-0.007924423185514229,-0.017774360710478554,-0.03681856056977928,79.76,335.08,-0.022140054345507032,87.33,71.11,75.41,70.42,,,86.58,86.3,-0.022737432880534314,,,,,,,-7.6377,13.7073,-1.4184999999999999,76.65,,
2020-08-14,4.8,-4.0,0.2,0.1,2.2,-0.3,25.1,-2.2,1.8,-1.6,2.1,0.7,-10.8,-12.4,-3.6,-1.6,2.4,-0.9,-5.7,3.9,4.7,3.3,1.3,3.8,3.1,7.9,2.6,7.8,9.6,10.2,21.6,-1.4,15.6,11.8,9.4,-0.4,-6.1,-3.3,1.7,-2.6,6.2,77.19800000000001,77.83,88.48800000000001,52.064,60.8,77.19800000000001,191.7,215.34,1998.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.42,80.4,91.95,0.005108866028272985,0.017774360710478554,0.014552812979786722,80.31,335.63,0.013053016481054058,87.75,70.76,74.89,70.7,,,86.38,86.3,-0.02925882389142842,,,,,,,9.8057,3.7967,4.829599999999999,78.05,,
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7125,77.83,89.43,54.055,64.0,84.348,190.63,216.1,2067.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.27,81.38,91.39,-0.004433102519776355,-0.009139107637143873,-0.006399821065397049,80.54,329.62,-0.009097257165536554,87.48,74.44,73.29,70.51,,,86.38,87.07,0.014914074684323708,,,,,,,-20.8642,-4.4637,4.0886000000000005,77.31,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.976,77.83,88.666,55.882000000000005,64.8,81.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.59,81.44,91.39,-0.011392859052942406,0.009283501543972505,0.02240711160972708,80.7,330.05,0.004377013115785644,87.42,75.04,73.41,69.39,,,86.38,87.07,0.037310388387123083,,,,,,,-22.3921,-4.218,0.0,69.15,51.0,53.5
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4,77.314,89.114,57.474000000000004,68.4,79.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.63,81.0,91.39,0.004457620722579492,0.008339372557070845,-0.012324045128033312,79.94,330.1,0.027709762274449545,86.9,74.59,72.83,69.47,,,86.38,86.88,-0.014248201513935577,,,,,,,-15.9743,-15.3342,1.1646999999999998,63.61,,
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46,78.446,89.74,59.914,70.1,80.46,189.62,213.66,1999.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.76,82.01,90.87,-0.028609015349169375,0.00841239722597198,0.017725813833453508,80.56,337.63,-0.007176639321626155,88.04,75.71,72.28,69.6,,,87.54,90.12,-0.007200960268433754,,,,,,,7.7352,15.2307,5.3805,79.22,,
2020-09-18,5.6,2.8,2.9,,0.6,3.7,-19.3,-2.5,0.5,-3.6,0.4,3.3,-8.5,-11.5,-1.1,0.2,2.8,0.4,-0.5,6.8,6.9,4.3,2.1,4.7,5.0,9.2,4.8,9.9,10.9,8.0,14.8,-0.3,15.1,8.7,3.8,0.4,2.8,-8.3,5.9,-0.2,9.7,82.846,79.43,89.348,60.965999999999994,70.5,82.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.69,81.66,90.62,0.003359631182028977,0.008483014252399279,0.008958831288158109,80.69,339.38,-0.0030711019388496297,87.94,75.04,72.98,70.01,,,87.42,90.12,0.008357564607408996,,,,,,,7.698,4.4213,-1.1851,78.74,,
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.298,81.518,88.94800000000001,62.45,70.6,86.3025,189.56,214.56,2045.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.81,81.25,89.04,0.010250750446769707,-0.009051115389678621,-0.0027948253200280604,80.69,335.47,-0.035012128178974145,86.84,76.08,73.01,70.0,,,87.16,91.33,0.03375512242964618,,,,,,,-10.378,-13.5668,12.6594,81.9,51.5,54.0
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9825,82.91,89.2025,63.3275,71.0,85.9825,190.19,218.87,2215.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.73,81.66,88.52,-0.006314211922833657,-0.016761369412841454,-0.014771498397871063,80.69,340.26,0.010537660605837829,87.13,76.34,71.82,,,,86.77,91.33,-0.01792910404537551,,,,,,,-27.0706,-8.7458,6.9168,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.73,83.19,87.73,63.1,71.0,83.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.77,,89.21,-0.03669237478592535,0.008917073324148816,-0.0271005726918343,80.35,335.59,0.018303823038161582,,,,69.83,,,,,0.002613489357589316,,,,,,,129.3375,78.4429,-4.866100000000001,82.95,,
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.81333333333333,83.19,88.11666666666667,62.52,76.0,82.81333333333333,192.25,217.03,2036.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.93,82.29,88.39,-0.003249145445790802,0.01689541147837126,0.013485616182055793,79.31,324.04,0.011805667827081479,87.87,76.27,70.94,70.44,,,84.83,94.53,-0.009578180409327786,,,,,,,-2.9344,-27.2799,1.6470000000000002,82.27,,
